account_id,contact_id,insurance_type
91234631,90622920,Health Insurance
22214906,41215234,Car Insurance
21097585,39317274,Health Insurance
3711308,2437928,House Insurance
87741322,11136267,House Insurance
95700238,36105410,Health Insurance
6041983,46833139,Health Insurance
83929764,47874361,Car Insurance
45696881,59559643,House Insurance
76989768,18280205,Car Insurance
73713747,18258531,House Insurance
77160027,93780469,Health Insurance
97533973,25026195,Car Insurance
85552715,78808217,Car Insurance
99892232,16606257,Car Insurance
26574009,51713540,Health Insurance
58753371,15403593,Health Insurance
8175964,58980076,Health Insurance
86854208,31968990,House Insurance
69053402,21874663,Car Insurance
10177066,64628995,House Insurance
1566370,88172,Health Insurance
28175720,18705300,Car Insurance
50069861,46959694,Health Insurance
17297549,43715216,House Insurance
9308108,89865220,Car Insurance
56223775,56654499,Health Insurance
4869898,92194459,Car Insurance
32886991,72859785,Car Insurance
59765467,61128121,House Insurance
24968592,78785691,Health Insurance
61967196,62029689,House Insurance
99588619,17862614,House Insurance
62913803,18919486,House Insurance
49976370,45070949,House Insurance
37518787,90421923,Car Insurance
95135712,26371603,Car Insurance
80005550,90885980,Car Insurance
23102770,863952,Car Insurance
83669012,59339378,House Insurance
66950874,1445101,House Insurance
16936777,63522375,Car Insurance
5889854,40441935,House Insurance
48361163,78134122,House Insurance
73483730,71179378,Health Insurance
81140654,77625708,House Insurance
12867568,85580804,Health Insurance
89685042,59924915,Health Insurance
88163448,10240968,Car Insurance
12350633,15933946,House Insurance
74892794,9835567,House Insurance
20019651,57575585,Car Insurance
14725522,23812355,House Insurance
3997388,40615205,Health Insurance
96552349,63371949,Car Insurance
47203102,74006851,Health Insurance
58088212,46607459,House Insurance
34760875,57204779,House Insurance
54481793,57777897,Car Insurance
2335061,17742927,Car Insurance
59459757,27107644,Health Insurance
40884097,55555471,Car Insurance
4635423,32159311,Car Insurance
23692525,84948133,House Insurance
99439613,85572646,House Insurance
24190863,70131631,House Insurance
20815423,38075555,Car Insurance
26022211,7012667,Health Insurance
89592778,74838591,House Insurance
14496359,5259032,House Insurance
83766014,39340133,Health Insurance
20003610,25375382,House Insurance
38797628,51874946,Health Insurance
71908102,73853515,Car Insurance
90732636,44261092,House Insurance
29349741,24845492,Car Insurance
31128579,27200025,Health Insurance
57406974,10150574,Car Insurance
46844923,81287294,Car Insurance
13215829,48881956,House Insurance
17593646,52559445,House Insurance
98184284,74921929,Health Insurance
69768512,79202406,Health Insurance
80109142,20817969,Health Insurance
85640623,67025693,House Insurance
28023605,36870061,Car Insurance
39123187,78050167,House Insurance
29303392,66488501,House Insurance
34840681,29198464,Car Insurance
50382843,14380685,Health Insurance
35748904,8674926,House Insurance
69119919,70184081,House Insurance
42999394,82960483,Car Insurance
2221867,99806395,Health Insurance
10647822,79504411,Health Insurance
59818275,77095098,Car Insurance
9385584,61612504,Car Insurance
47851572,74089842,Car Insurance
68506011,95118946,House Insurance
7223918,33042383,Health Insurance
12435732,22908631,House Insurance
13589587,90842475,Car Insurance
3078136,87490289,Car Insurance
3558441,71072081,Car Insurance
3712259,22872226,Health Insurance
59210797,90900973,Car Insurance
14074045,45928742,Health Insurance
18297117,81792074,Car Insurance
58898675,50140305,House Insurance
79267991,89563435,Health Insurance
48302409,24764252,House Insurance
6532678,34755065,Car Insurance
56972816,47620185,House Insurance
6542882,38689754,Health Insurance
3660270,64794547,Car Insurance
44068848,75432108,House Insurance
88629388,26840001,Health Insurance
49351905,81563182,Health Insurance
65454252,74732283,Car Insurance
56325170,52134202,Health Insurance
40794920,1716540,Health Insurance
63885869,39025772,House Insurance
84501725,69462345,Car Insurance
85637190,25580523,Health Insurance
75654030,56415996,Health Insurance
38028059,95220070,Health Insurance
31346417,31892924,Health Insurance
72042096,66895113,Car Insurance
72334921,88490657,Health Insurance
60466292,10455189,Car Insurance
78990159,88148210,Health Insurance
67505195,93148193,Health Insurance
28746542,66993481,Car Insurance
4250655,42141876,Health Insurance
32222503,89904122,Car Insurance
4687486,38089911,Health Insurance
74796552,24546831,Car Insurance
51956227,39279103,House Insurance
11951598,9584968,Car Insurance
1378297,78806206,Car Insurance
23485610,37435255,House Insurance
52958933,34548988,House Insurance
44791302,29890501,House Insurance
84293261,37829683,Car Insurance
63122411,20858118,Car Insurance
12961349,75739880,Health Insurance
79940389,30469587,Health Insurance
19411183,73015493,Car Insurance
22176254,51290562,Car Insurance
20938984,39548066,House Insurance
7793142,51481314,House Insurance
23436495,6393665,Health Insurance
9576578,12221910,Health Insurance
1700477,66924316,House Insurance
33571843,13094155,Car Insurance
25174696,6844028,House Insurance
18089646,98176439,Car Insurance
53454360,36190519,Car Insurance
54110764,38757722,Health Insurance
81855133,6311375,Car Insurance
17086816,98917037,House Insurance
28806050,52631146,Car Insurance
12379330,74777830,House Insurance
29675580,27673387,Health Insurance
30117897,49301916,House Insurance
60120828,44901056,Health Insurance
87302209,34444202,Health Insurance
6823360,72858122,House Insurance
83332268,59837186,House Insurance
13011253,41146916,Car Insurance
75213908,57593165,House Insurance
32988554,80897908,Car Insurance
26443577,92515740,Car Insurance
46662174,27300113,House Insurance
57600580,34585922,Car Insurance
38228609,63283131,Health Insurance
31382835,96003548,Health Insurance
15456801,51252869,Car Insurance
85753861,32919942,House Insurance
79706641,89514657,House Insurance
34927981,67405592,Health Insurance
41280750,5079080,House Insurance
32208346,21602987,Car Insurance
81346839,11644707,Car Insurance
43366326,65389240,Car Insurance
42530310,61214583,House Insurance
87387047,9230336,Car Insurance
19254508,18896576,House Insurance
24975643,83064544,House Insurance
37884976,74487215,Health Insurance
4713448,27383795,House Insurance
24269319,73334499,Health Insurance
85139659,75308488,Health Insurance
84352388,34501628,Car Insurance
31079093,2777298,House Insurance
32725070,65145865,Car Insurance
65024591,42835454,House Insurance
68873994,58152628,Health Insurance
79000896,48178914,Car Insurance
70661191,72861702,Car Insurance
15985196,16611658,House Insurance
31502988,80457660,Car Insurance
31346669,95105291,House Insurance
91011702,23111803,Car Insurance
42023982,89332248,Car Insurance
97254332,86931051,Car Insurance
25939032,50353929,House Insurance
75117366,82871922,House Insurance
34181592,94536730,House Insurance
79573521,44020783,Car Insurance
16954542,43604536,House Insurance
94980938,28224917,Car Insurance
23884563,24799111,House Insurance
12126718,23921749,Health Insurance
83079490,43882097,Car Insurance
1921054,38578713,Car Insurance
81597961,23812534,Health Insurance
4711728,1258967,Car Insurance
47372642,90506080,Car Insurance
87713451,17514223,Car Insurance
366862,4430248,Car Insurance
51523051,67482902,Car Insurance
79056479,59192370,House Insurance
21194112,82923066,House Insurance
63844114,57929992,Car Insurance
99655967,99593624,Car Insurance
5768932,86917473,Car Insurance
88557712,10875287,House Insurance
81589399,86073341,Car Insurance
14118633,31677985,Car Insurance
33673660,39432653,Health Insurance
9531376,68458890,Health Insurance
42728695,65812364,Car Insurance
10644378,94557821,Health Insurance
80184893,16621666,House Insurance
73824682,75541206,Car Insurance
49051280,48422623,Health Insurance
25564973,64576710,Car Insurance
17956135,29094213,House Insurance
13145927,9789606,House Insurance
94854910,76842463,House Insurance
96006189,86018488,Health Insurance
51884934,65533025,Car Insurance
32767748,26645151,House Insurance
79893379,91359593,House Insurance
1792922,58399728,House Insurance
57499945,43062839,House Insurance
4289889,80544379,House Insurance
82366327,58746568,Car Insurance
39595154,99007585,Health Insurance
65819139,52322088,Health Insurance
44358000,81994770,Car Insurance
11017717,3775290,Health Insurance
47142469,42394985,Car Insurance
37599882,70589125,Car Insurance
62535760,8245157,House Insurance
28923787,529788,House Insurance
4155225,85897586,Car Insurance
41375338,6571504,House Insurance
62319346,91344504,House Insurance
13524865,72899223,Car Insurance
80795512,85414598,House Insurance
33530931,13949473,Car Insurance
52296724,11524530,Car Insurance
34831052,48823248,Health Insurance
81335585,45669865,Car Insurance
6071409,46815322,Health Insurance
22605396,33047779,Car Insurance
30468425,22503267,Car Insurance
66403141,8166278,Health Insurance
18359874,20437653,Car Insurance
96076222,31387456,House Insurance
29368095,46913383,Car Insurance
16254553,98256958,Health Insurance
19700414,20430266,Car Insurance
10797309,50974078,Car Insurance
13257798,89687153,Car Insurance
96285841,65304503,Health Insurance
29264129,50529648,Car Insurance
50170209,34851008,House Insurance
30839596,6471468,Car Insurance
22114932,58944943,Health Insurance
46085448,85098925,House Insurance
79900507,3504857,Car Insurance
90660278,69448953,House Insurance
28092045,89877408,Car Insurance
75950947,75707092,House Insurance
75252930,97607005,Health Insurance
71349181,52551967,Car Insurance
49835728,52104398,House Insurance
45065389,33999389,Car Insurance
38752673,35663455,House Insurance
28292703,44565924,Car Insurance
95720043,67467681,Car Insurance
95556160,12640555,House Insurance
17748678,58670853,House Insurance
5566075,36007570,Car Insurance
85660833,80259392,House Insurance
96716938,12792401,Car Insurance
64666944,598852,Health Insurance
18653399,65673889,Health Insurance
76840018,63916567,Car Insurance
38146747,4800052,Health Insurance
51678691,79907393,Health Insurance
40617146,32892355,Car Insurance
70305781,78859380,House Insurance
83034926,98796488,Health Insurance
15895897,51049716,Car Insurance
86979267,53771570,House Insurance
98949663,43797213,House Insurance
47365294,18356928,House Insurance
87679307,10455637,Car Insurance
80967878,82743092,House Insurance
107034,56614796,Car Insurance
96884207,81858748,Car Insurance
76991453,1310341,Car Insurance
76759897,77136784,Car Insurance
89557965,40451006,Health Insurance
78645090,73240230,House Insurance
77051048,59507076,House Insurance
21620138,93163210,Health Insurance
61090542,70945320,Health Insurance
103997,97209527,House Insurance
28545698,5814587,Health Insurance
62663437,39057453,House Insurance
76081472,93029110,House Insurance
20262901,12929397,Car Insurance
26763182,66712596,House Insurance
51157129,44139098,House Insurance
46145998,78109443,Health Insurance
90346986,52490824,House Insurance
37859330,1160220,House Insurance
64375264,58817868,Health Insurance
45506733,97019329,Health Insurance
50229978,44971578,House Insurance
472345,39696201,House Insurance
56234750,34185629,Car Insurance
73602639,96147794,Car Insurance
84119138,87956332,Car Insurance
11074340,90473994,House Insurance
43307397,60266000,Health Insurance
85085596,14095690,Health Insurance
93572522,72200913,House Insurance
68571311,19180018,Car Insurance
57603614,12274882,Car Insurance
13363211,35281111,Health Insurance
74725037,32442699,Health Insurance
28333735,66900809,Car Insurance
4934880,39357566,Health Insurance
85760746,80774654,Car Insurance
98510126,74465168,Health Insurance
55605748,34686870,Health Insurance
14654181,70797956,House Insurance
